<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
INTSCDR55749.PL,D,20220822,000000,3.77,3.81,3.77,3.81,3570,0
INTSCDR55749.PL,D,20220824,000000,4.1,4.16,4.1,4.16,459,0
INTSCDR55749.PL,D,20220825,000000,4.09,4.09,4.09,4.09,2000,0
INTSCDR55749.PL,D,20220826,000000,4.17,4.22,3.94,4.06,3950,0
INTSCDR55749.PL,D,20220829,000000,4.3,4.3,4.3,4.3,1000,0
INTSCDR55749.PL,D,20220830,000000,4.05,4.21,4.05,4.21,1359,0
INTSCDR55749.PL,D,20220831,000000,4.06,4.06,3.84,3.93,5500,0
INTSCDR55749.PL,D,20220901,000000,4.14,4.27,4.14,4.19,3013,0
INTSCDR55749.PL,D,20220902,000000,4.3,4.33,4.3,4.33,1694,0
